"id","entityA.id","entityA.type","entityB.id","entityB.type","since"
"89_2","89","HORSE","2","Kingdom","-661230311784"
"90_2","90","HORSE","2","Kingdom","366102829261"
"91_2","91","HORSE","2","Kingdom","-1143003686045"
"92_2","92","HORSE","2","Kingdom","-2089707730007"
"93_2","93","HORSE","2","Kingdom","747921415752"
"94_2","94","HORSE","2","Kingdom","-625259533581"
"95_2","95","HORSE","2","Kingdom","-1336992855158"
"96_2","96","HORSE","2","Kingdom","-1082631574608"
"97_2","97","HORSE","2","Kingdom","842463195144"
"98_2","98","HORSE","2","Kingdom","-1109699011105"
"99_2","99","HORSE","2","Kingdom","-1814515445416"
"100_2","100","HORSE","2","Kingdom","-2001827708195"
"101_2","101","HORSE","2","Kingdom","-1491198065924"
"102_2","102","HORSE","2","Kingdom","-1466227384378"
"103_2","103","HORSE","2","Kingdom","564882463634"
"104_2","104","HORSE","2","Kingdom","-993966270474"
"105_2","105","HORSE","2","Kingdom","-226892649244"
"106_2","106","HORSE","2","Kingdom","-785448103942"
"107_2","107","HORSE","2","Kingdom","-1600644191920"
"108_3","108","HORSE","3","Kingdom","552987245338"
"109_3","109","HORSE","3","Kingdom","422878738049"
"110_3","110","HORSE","3","Kingdom","-1194990166443"
"111_3","111","HORSE","3","Kingdom","-478518464580"
"112_3","112","HORSE","3","Kingdom","-215252631629"
"113_3","113","HORSE","3","Kingdom","-1103514159245"
"114_3","114","HORSE","3","Kingdom","-2122186347322"
"115_3","115","HORSE","3","Kingdom","2801958648"
"116_3","116","HORSE","3","Kingdom","-593111518347"
"117_3","117","HORSE","3","Kingdom","-1175551869532"
"118_3","118","HORSE","3","Kingdom","294708067955"
"119_3","119","HORSE","3","Kingdom","-1399930613227"
"120_3","120","HORSE","3","Kingdom","-985176246105"
"121_3","121","HORSE","3","Kingdom","-977245194508"
"122_3","122","HORSE","3","Kingdom","-261972559809"
"123_3","123","HORSE","3","Kingdom","452513337799"
"124_3","124","HORSE","3","Kingdom","639121438398"
"125_3","125","HORSE","3","Kingdom","617126313296"
"126_3","126","HORSE","3","Kingdom","512986538415"
"127_3","127","HORSE","3","Kingdom","-1084599368236"
"128_3","128","HORSE","3","Kingdom","629791824463"
"129_3","129","HORSE","3","Kingdom","-389906691977"
"130_3","130","HORSE","3","Kingdom","-1437727737085"
"131_3","131","HORSE","3","Kingdom","-765266670661"
"132_3","132","HORSE","3","Kingdom","-2161015065554"
"133_3","133","HORSE","3","Kingdom","-826693901105"
"134_3","134","HORSE","3","Kingdom","-1106727314094"
"135_3","135","HORSE","3","Kingdom","-1450551720694"
"136_3","136","HORSE","3","Kingdom","-163951204185"
"137_3","137","HORSE","3","Kingdom","-415861926062"
"138_3","138","HORSE","3","Kingdom","-1478588674461"
"139_3","139","HORSE","3","Kingdom","118207534785"
"140_3","140","HORSE","3","Kingdom","-43343347954"
"141_3","141","HORSE","3","Kingdom","-1787768449595"
"142_3","142","HORSE","3","Kingdom","533772551122"
"143_3","143","HORSE","3","Kingdom","-300303724649"
"144_3","144","HORSE","3","Kingdom","-836467726424"
"145_3","145","HORSE","3","Kingdom","-271692532391"
"146_3","146","HORSE","3","Kingdom","250544470987"
"147_3","147","HORSE","3","Kingdom","-1174981816236"
"148_3","148","HORSE","3","Kingdom","-833598345072"
"149_3","149","HORSE","3","Kingdom","-723047014963"
"150_3","150","HORSE","3","Kingdom","-1415987320599"
"151_3","151","HORSE","3","Kingdom","-90193099061"
"152_3","152","HORSE","3","Kingdom","-1971844867878"
"153_3","153","HORSE","3","Kingdom","-1426426714052"
"154_3","154","HORSE","3","Kingdom","-37943965090"
"155_3","155","HORSE","3","Kingdom","184736656203"
"156_3","156","HORSE","3","Kingdom","-1452180265620"
"157_3","157","HORSE","3","Kingdom","416602113643"
"158_3","158","HORSE","3","Kingdom","-967163126935"
"159_3","159","HORSE","3","Kingdom","428581080474"
"160_3","160","HORSE","3","Kingdom","-1696712865109"
"161_3","161","HORSE","3","Kingdom","-1822486077647"
"162_3","162","HORSE","3","Kingdom","-1147225771279"
"163_3","163","HORSE","3","Kingdom","-552953681281"
"164_3","164","HORSE","3","Kingdom","-70580148344"
"165_3","165","HORSE","3","Kingdom","-251589855966"
"166_3","166","HORSE","3","Kingdom","-481113229733"
"167_3","167","HORSE","3","Kingdom","504054997694"
"168_4","168","HORSE","4","Kingdom","-489166083871"
"169_4","169","HORSE","4","Kingdom","-715293092474"
"170_4","170","HORSE","4","Kingdom","-87857235624"
"171_4","171","HORSE","4","Kingdom","-932826211665"
"172_4","172","HORSE","4","Kingdom","122775322094"
"173_4","173","HORSE","4","Kingdom","-918906616773"
"174_4","174","HORSE","4","Kingdom","4014378728"
"175_4","175","HORSE","4","Kingdom","602616842064"
"176_4","176","HORSE","4","Kingdom","-10231337141"
"177_4","177","HORSE","4","Kingdom","527740535075"
"178_4","178","HORSE","4","Kingdom","62863449204"
"179_4","179","HORSE","4","Kingdom","-554779236325"
"180_4","180","HORSE","4","Kingdom","-1287024098482"
"181_4","181","HORSE","4","Kingdom","-960848725413"
"182_4","182","HORSE","4","Kingdom","-1012719098239"
"183_4","183","HORSE","4","Kingdom","751112231838"
"184_4","184","HORSE","4","Kingdom","212158471957"
"185_4","185","HORSE","4","Kingdom","-774462393960"
"186_4","186","HORSE","4","Kingdom","-532220085709"
"187_4","187","HORSE","4","Kingdom","850497320329"
"188_4","188","HORSE","4","Kingdom","-1366821973209"
"189_4","189","HORSE","4","Kingdom","-19284123276"
"190_4","190","HORSE","4","Kingdom","-1345234056399"
"191_4","191","HORSE","4","Kingdom","-1876869081896"
"192_4","192","HORSE","4","Kingdom","-1937071783611"
"193_4","193","HORSE","4","Kingdom","448745157652"
"194_4","194","HORSE","4","Kingdom","-500126070132"
"195_4","195","HORSE","4","Kingdom","-620240498832"
"196_4","196","HORSE","4","Kingdom","-312228046917"
"197_4","197","HORSE","4","Kingdom","-751769878178"
"198_4","198","HORSE","4","Kingdom","-1734905317882"
"199_4","199","HORSE","4","Kingdom","-1051296495274"
"200_4","200","HORSE","4","Kingdom","-1217811958833"
"201_4","201","HORSE","4","Kingdom","303033716072"
"202_4","202","HORSE","4","Kingdom","-49882956430"
"203_4","203","HORSE","4","Kingdom","-437010533040"
"204_4","204","HORSE","4","Kingdom","-1908276803770"
"205_4","205","HORSE","4","Kingdom","-380446091412"
"206_4","206","HORSE","4","Kingdom","43712562689"
"207_4","207","HORSE","4","Kingdom","-1024941465436"
"208_4","208","HORSE","4","Kingdom","567617564307"
"209_4","209","HORSE","4","Kingdom","-1369360605239"
"210_4","210","HORSE","4","Kingdom","-515358994085"
"211_4","211","HORSE","4","Kingdom","-305379720940"
"212_4","212","HORSE","4","Kingdom","40815140419"
"213_4","213","HORSE","4","Kingdom","312982102936"
"214_4","214","HORSE","4","Kingdom","-259042969935"
"215_5","215","HORSE","5","Kingdom","879062420500"
"216_5","216","HORSE","5","Kingdom","-88801181918"
"217_5","217","HORSE","5","Kingdom","-340098462416"
"218_5","218","HORSE","5","Kingdom","-379304223902"
"219_5","219","HORSE","5","Kingdom","403517465411"
"220_5","220","HORSE","5","Kingdom","-901514896528"
"221_5","221","HORSE","5","Kingdom","-529491224104"
"222_5","222","HORSE","5","Kingdom","-820174373974"
"223_5","223","HORSE","5","Kingdom","-259763201886"
"224_5","224","HORSE","5","Kingdom","-258034787412"
"225_5","225","HORSE","5","Kingdom","-1403037313612"
"226_5","226","HORSE","5","Kingdom","882343475"
"227_5","227","HORSE","5","Kingdom","-37774680420"
"228_5","228","HORSE","5","Kingdom","-1313546843545"
"229_5","229","HORSE","5","Kingdom","-410022572234"
"230_5","230","HORSE","5","Kingdom","-200797621900"
"231_5","231","HORSE","5","Kingdom","-1502122017223"
"232_5","232","HORSE","5","Kingdom","-1750209034118"
"233_5","233","HORSE","5","Kingdom","-1810987352717"
"234_5","234","HORSE","5","Kingdom","584022794328"
"235_5","235","HORSE","5","Kingdom","499885309460"
"236_5","236","HORSE","5","Kingdom","73502128320"
"237_5","237","HORSE","5","Kingdom","-876676756573"
"238_5","238","HORSE","5","Kingdom","-845452779130"
"239_5","239","HORSE","5","Kingdom","-404848115428"
"240_5","240","HORSE","5","Kingdom","354344422989"
"241_5","241","HORSE","5","Kingdom","684710299303"
"242_5","242","HORSE","5","Kingdom","-1828958850306"
"243_5","243","HORSE","5","Kingdom","-2031619197825"
"244_5","244","HORSE","5","Kingdom","503493018030"
"245_5","245","HORSE","5","Kingdom","-1128355777400"
"246_5","246","HORSE","5","Kingdom","-78302700331"
"247_5","247","HORSE","5","Kingdom","-1592392222156"
"248_5","248","HORSE","5","Kingdom","-46528901530"
"249_5","249","HORSE","5","Kingdom","-1432251547158"
"250_5","250","HORSE","5","Kingdom","830487740188"
"251_5","251","HORSE","5","Kingdom","-409198667921"
"252_5","252","HORSE","5","Kingdom","-1515006249575"
"253_5","253","HORSE","5","Kingdom","22744449696"
"254_5","254","HORSE","5","Kingdom","687498772110"
"255_5","255","HORSE","5","Kingdom","770451377431"
"256_5","256","HORSE","5","Kingdom","-1966124328134"
"257_5","257","HORSE","5","Kingdom","-1435623950533"
"258_5","258","HORSE","5","Kingdom","263526752003"
"259_5","259","HORSE","5","Kingdom","-331814876821"
"260_5","260","HORSE","5","Kingdom","-1673288457095"
"261_5","261","HORSE","5","Kingdom","-1351489533184"
"262_5","262","HORSE","5","Kingdom","-1066953368417"
"263_5","263","HORSE","5","Kingdom","-416767798395"
"264_5","264","HORSE","5","Kingdom","-736581361356"
"265_5","265","HORSE","5","Kingdom","-920685804385"
"266_5","266","HORSE","5","Kingdom","-2140561973288"
"267_5","267","HORSE","5","Kingdom","-1165254910286"
"268_5","268","HORSE","5","Kingdom","482718752175"
"269_5","269","HORSE","5","Kingdom","-1277954498546"
"270_5","270","HORSE","5","Kingdom","25454740788"
"271_5","271","HORSE","5","Kingdom","-1520698545465"
"272_5","272","HORSE","5","Kingdom","643517246029"
"273_5","273","HORSE","5","Kingdom","-583927303985"
"274_5","274","HORSE","5","Kingdom","-1204733869185"
"275_5","275","HORSE","5","Kingdom","544196412177"
"276_5","276","HORSE","5","Kingdom","-26514901136"
"277_5","277","HORSE","5","Kingdom","522405918524"
"278_5","278","HORSE","5","Kingdom","492776058907"
"279_5","279","HORSE","5","Kingdom","-1252973820902"
"280_5","280","HORSE","5","Kingdom","-463797561852"
"281_5","281","HORSE","5","Kingdom","-253078642815"
"282_6","282","HORSE","6","Kingdom","-422001459614"
"283_6","283","HORSE","6","Kingdom","109478028139"
"284_6","284","HORSE","6","Kingdom","890892316752"
"285_6","285","HORSE","6","Kingdom","-1846911536209"
"286_6","286","HORSE","6","Kingdom","881272168500"
"287_6","287","HORSE","6","Kingdom","871177139136"
"288_6","288","HORSE","6","Kingdom","-1581322333869"
"289_6","289","HORSE","6","Kingdom","-1576894225933"
"290_6","290","HORSE","6","Kingdom","-230713632844"
"291_6","291","HORSE","6","Kingdom","-1607079829472"
"292_6","292","HORSE","6","Kingdom","915889900723"
"293_6","293","HORSE","6","Kingdom","-169569656062"
"294_6","294","HORSE","6","Kingdom","-1371410808630"
"295_6","295","HORSE","6","Kingdom","780167422930"
"296_6","296","HORSE","6","Kingdom","-218040655141"
"297_6","297","HORSE","6","Kingdom","578274063040"
"298_6","298","HORSE","6","Kingdom","12102672706"
"299_6","299","HORSE","6","Kingdom","-1987802296355"
"300_6","300","HORSE","6","Kingdom","372997306549"
"301_6","301","HORSE","6","Kingdom","-564625520477"
"302_6","302","HORSE","6","Kingdom","-298326810490"
"303_6","303","HORSE","6","Kingdom","-1084030009808"
"304_6","304","HORSE","6","Kingdom","912972385632"
"305_6","305","HORSE","6","Kingdom","120498707727"
"306_6","306","HORSE","6","Kingdom","-1625795796779"
"307_6","307","HORSE","6","Kingdom","929556814147"
"308_6","308","HORSE","6","Kingdom","-1257261186148"
"309_6","309","HORSE","6","Kingdom","-1536893409437"
"310_6","310","HORSE","6","Kingdom","-1756305714282"
"311_6","311","HORSE","6","Kingdom","-1774411314776"
"312_6","312","HORSE","6","Kingdom","-1426695665445"
"313_6","313","HORSE","6","Kingdom","-1379644509741"
"314_6","314","HORSE","6","Kingdom","-924286550124"
"315_6","315","HORSE","6","Kingdom","-1107456196193"
"316_6","316","HORSE","6","Kingdom","-125335101709"
"317_6","317","HORSE","6","Kingdom","-257840780950"
"318_6","318","HORSE","6","Kingdom","-1034553663496"
"319_6","319","HORSE","6","Kingdom","-423140687447"
"320_6","320","HORSE","6","Kingdom","-966304286434"
"321_6","321","HORSE","6","Kingdom","-159031137947"
"322_6","322","HORSE","6","Kingdom","-1354471800781"
"323_6","323","HORSE","6","Kingdom","389814760894"
"324_6","324","HORSE","6","Kingdom","-1986453858876"
"325_6","325","HORSE","6","Kingdom","635459431679"
"326_6","326","HORSE","6","Kingdom","-2194266916981"
"327_6","327","HORSE","6","Kingdom","-688634659767"
"328_6","328","HORSE","6","Kingdom","-2182301446527"
"329_6","329","HORSE","6","Kingdom","94665912458"
"330_6","330","HORSE","6","Kingdom","-1223988232692"
"331_6","331","HORSE","6","Kingdom","-132997664415"
"332_6","332","HORSE","6","Kingdom","-432599448236"
"333_6","333","HORSE","6","Kingdom","-483193122648"
"334_6","334","HORSE","6","Kingdom","-2012811759514"
"335_6","335","HORSE","6","Kingdom","525226605870"
"336_6","336","HORSE","6","Kingdom","461866405463"
"337_6","337","HORSE","6","Kingdom","915604165333"
"338_6","338","HORSE","6","Kingdom","-258518390134"
"339_6","339","HORSE","6","Kingdom","-392749297622"
"340_6","340","HORSE","6","Kingdom","-524392317511"
"341_6","341","HORSE","6","Kingdom","-1262578953255"
"342_6","342","HORSE","6","Kingdom","844312330486"
"343_6","343","HORSE","6","Kingdom","599418064323"
"344_6","344","HORSE","6","Kingdom","-1128301907241"
"345_6","345","HORSE","6","Kingdom","-289647417487"
"346_6","346","HORSE","6","Kingdom","-2119923101240"
"347_6","347","HORSE","6","Kingdom","-669938954292"
"348_6","348","HORSE","6","Kingdom","676872457908"
"349_6","349","HORSE","6","Kingdom","511799759091"
"350_6","350","HORSE","6","Kingdom","-970775144402"
"351_6","351","HORSE","6","Kingdom","-189437507065"
"352_6","352","HORSE","6","Kingdom","-1882771414101"
"353_6","353","HORSE","6","Kingdom","-1376295359962"
"354_6","354","HORSE","6","Kingdom","593271094190"
"355_6","355","HORSE","6","Kingdom","-1820120370609"
"356_6","356","HORSE","6","Kingdom","285220537681"
"357_7","357","HORSE","7","Kingdom","-860508507464"
"358_7","358","HORSE","7","Kingdom","-45897987587"
"359_7","359","HORSE","7","Kingdom","-1819939425745"
"360_7","360","HORSE","7","Kingdom","-1751579134752"
"361_7","361","HORSE","7","Kingdom","-2118196817917"
"362_7","362","HORSE","7","Kingdom","470153987813"
"363_7","363","HORSE","7","Kingdom","-166237538688"
"364_7","364","HORSE","7","Kingdom","-702888405518"
"365_7","365","HORSE","7","Kingdom","-1948159087661"
"366_7","366","HORSE","7","Kingdom","-651991023098"
"367_7","367","HORSE","7","Kingdom","-124515775284"
"368_7","368","HORSE","7","Kingdom","737693442917"
"369_7","369","HORSE","7","Kingdom","832907338535"
"370_7","370","HORSE","7","Kingdom","-1736659160402"
"371_7","371","HORSE","7","Kingdom","-1110335131582"
"372_7","372","HORSE","7","Kingdom","-1314580944499"
"373_7","373","HORSE","7","Kingdom","-1950868782056"
"374_7","374","HORSE","7","Kingdom","785574989446"
"375_7","375","HORSE","7","Kingdom","-1567687113508"
"376_7","376","HORSE","7","Kingdom","927494949262"
"377_7","377","HORSE","7","Kingdom","-268921163294"
"378_7","378","HORSE","7","Kingdom","766758734287"
"379_7","379","HORSE","7","Kingdom","181181846445"
"380_7","380","HORSE","7","Kingdom","-1420663038969"
"381_7","381","HORSE","7","Kingdom","482125910096"
"382_7","382","HORSE","7","Kingdom","346331049713"
"383_7","383","HORSE","7","Kingdom","-1129707643484"
"384_7","384","HORSE","7","Kingdom","-1549646365572"
"385_7","385","HORSE","7","Kingdom","-101442264272"
"386_7","386","HORSE","7","Kingdom","-969540227906"
"387_7","387","HORSE","7","Kingdom","-60245863785"
"388_7","388","HORSE","7","Kingdom","609671613636"
"389_7","389","HORSE","7","Kingdom","-447308497318"
"390_7","390","HORSE","7","Kingdom","694594287655"
"391_7","391","HORSE","7","Kingdom","-127381830706"
"392_7","392","HORSE","7","Kingdom","-1028490544196"
"393_7","393","HORSE","7","Kingdom","-525243371394"
"394_7","394","HORSE","7","Kingdom","-940225122331"
"395_7","395","HORSE","7","Kingdom","-306481085953"
"396_7","396","HORSE","7","Kingdom","-944265072779"
"397_7","397","HORSE","7","Kingdom","754368278843"
"398_7","398","HORSE","7","Kingdom","432007371572"
"399_7","399","HORSE","7","Kingdom","221401312437"
"400_7","400","HORSE","7","Kingdom","-317614008539"
"401_7","401","HORSE","7","Kingdom","-2108847122890"
"402_7","402","HORSE","7","Kingdom","795426758531"
"403_7","403","HORSE","7","Kingdom","603739787940"
"404_7","404","HORSE","7","Kingdom","609823070927"
"405_7","405","HORSE","7","Kingdom","-1150806763644"
"406_7","406","HORSE","7","Kingdom","728331370560"
"407_7","407","HORSE","7","Kingdom","267935116405"
"408_7","408","HORSE","7","Kingdom","-981550389108"
"409_7","409","HORSE","7","Kingdom","190639858696"
"410_7","410","HORSE","7","Kingdom","-1174902292650"
"411_7","411","HORSE","7","Kingdom","-998939993127"
"412_7","412","HORSE","7","Kingdom","877925613262"
"413_7","413","HORSE","7","Kingdom","-1698073636529"
"414_7","414","HORSE","7","Kingdom","730925884617"
"415_7","415","HORSE","7","Kingdom","-2174311331854"
"416_7","416","HORSE","7","Kingdom","-912930597230"
"417_7","417","HORSE","7","Kingdom","-1184018218100"
"418_7","418","HORSE","7","Kingdom","-960080383193"
"419_7","419","HORSE","7","Kingdom","-725472758696"
"420_7","420","HORSE","7","Kingdom","-564625236189"
"421_7","421","HORSE","7","Kingdom","-691293087340"
"422_7","422","HORSE","7","Kingdom","139343041938"
"423_7","423","HORSE","7","Kingdom","688318947545"
"424_7","424","HORSE","7","Kingdom","-2115504754543"
"425_7","425","HORSE","7","Kingdom","9831239531"
"426_7","426","HORSE","7","Kingdom","252259458585"
"427_7","427","HORSE","7","Kingdom","-1928863510886"
"428_7","428","HORSE","7","Kingdom","-964807352866"
"429_7","429","HORSE","7","Kingdom","-242507814780"
"430_7","430","HORSE","7","Kingdom","759743350226"
"431_7","431","HORSE","7","Kingdom","820039552368"
"432_7","432","HORSE","7","Kingdom","845845801165"
"433_7","433","HORSE","7","Kingdom","-1251964229277"
"434_7","434","HORSE","7","Kingdom","807218700277"
"435_7","435","HORSE","7","Kingdom","-640893083997"
"436_7","436","HORSE","7","Kingdom","192403680310"
"437_7","437","HORSE","7","Kingdom","764412906444"
"438_7","438","HORSE","7","Kingdom","-588788001010"
"439_7","439","HORSE","7","Kingdom","-1170219796581"
"440_7","440","HORSE","7","Kingdom","-1685601335486"
"441_7","441","HORSE","7","Kingdom","760671609665"
"442_7","442","HORSE","7","Kingdom","-185973215474"
"443_7","443","HORSE","7","Kingdom","-128996713496"
"444_7","444","HORSE","7","Kingdom","-1699837731177"
"445_7","445","HORSE","7","Kingdom","-299162174043"
"446_7","446","HORSE","7","Kingdom","601586024160"
"447_7","447","HORSE","7","Kingdom","-1067120255046"
"448_7","448","HORSE","7","Kingdom","-455965850007"
"449_7","449","HORSE","7","Kingdom","-266553935865"
"450_7","450","HORSE","7","Kingdom","-602181840513"
"451_7","451","HORSE","7","Kingdom","-1736447555953"
"452_7","452","HORSE","7","Kingdom","10457340024"
"453_7","453","HORSE","7","Kingdom","-1147760131995"
"454_7","454","HORSE","7","Kingdom","-232333740419"
"455_7","455","HORSE","7","Kingdom","360219590570"
"456_7","456","HORSE","7","Kingdom","-776207070631"
"457_7","457","HORSE","7","Kingdom","-1817686811644"
"458_7","458","HORSE","7","Kingdom","-221956774370"
"459_7","459","HORSE","7","Kingdom","53640224143"
"460_7","460","HORSE","7","Kingdom","-848065391158"
"461_7","461","HORSE","7","Kingdom","-542577081853"
"462_7","462","HORSE","7","Kingdom","-1763079626697"
"463_7","463","HORSE","7","Kingdom","-748390204781"
"464_7","464","HORSE","7","Kingdom","15900075082"
"465_7","465","HORSE","7","Kingdom","-388534709231"
"466_7","466","HORSE","7","Kingdom","719121482683"
"467_7","467","HORSE","7","Kingdom","-1008436567246"
"468_7","468","HORSE","7","Kingdom","-1414284099912"
"469_7","469","HORSE","7","Kingdom","-171746935144"
"470_7","470","HORSE","7","Kingdom","-1243367903754"
"471_7","471","HORSE","7","Kingdom","-1585264981064"
"472_7","472","HORSE","7","Kingdom","891271201735"
"473_7","473","HORSE","7","Kingdom","-769210229480"
"474_7","474","HORSE","7","Kingdom","-663528976886"
"475_7","475","HORSE","7","Kingdom","-1291013196400"
"476_7","476","HORSE","7","Kingdom","-798248968232"
"477_7","477","HORSE","7","Kingdom","-112295044260"
"478_7","478","HORSE","7","Kingdom","-988252749518"
"479_7","479","HORSE","7","Kingdom","-1881272058327"
"480_7","480","HORSE","7","Kingdom","-2134540306965"
"481_7","481","HORSE","7","Kingdom","-69183230868"
"482_7","482","HORSE","7","Kingdom","-1998426780075"
"483_7","483","HORSE","7","Kingdom","-310556184763"
"484_7","484","HORSE","7","Kingdom","-4348335875"
"485_7","485","HORSE","7","Kingdom","-421587712666"
"486_7","486","HORSE","7","Kingdom","748636824231"
"487_7","487","HORSE","7","Kingdom","-205363821047"
"488_7","488","HORSE","7","Kingdom","19509790479"
"489_7","489","HORSE","7","Kingdom","-1693786367296"
"490_7","490","HORSE","7","Kingdom","162585149574"
"491_7","491","HORSE","7","Kingdom","-1043694872894"
"492_7","492","HORSE","7","Kingdom","-899560065028"
"493_7","493","HORSE","7","Kingdom","511034929665"
"494_7","494","HORSE","7","Kingdom","-2114737596567"
"495_7","495","HORSE","7","Kingdom","-1765988880202"
"496_7","496","HORSE","7","Kingdom","446801680927"
"497_7","497","HORSE","7","Kingdom","-2177273277254"
"498_7","498","HORSE","7","Kingdom","-863802536886"
"499_7","499","HORSE","7","Kingdom","-1954697036584"
"id","entityA.id","entityA.type","entityB.id","entityB.type","since"
"0_0","0","HORSE","0","Kingdom","-1987681310587"
"1_0","1","HORSE","0","Kingdom","-957218175669"
"2_1","2","HORSE","1","Kingdom","550497811536"
"3_1","3","HORSE","1","Kingdom","141541310850"
"4_1","4","HORSE","1","Kingdom","-741946084840"
"5_1","5","HORSE","1","Kingdom","-222289317173"
"6_1","6","HORSE","1","Kingdom","-2081334789496"
"7_1","7","HORSE","1","Kingdom","-713079614030"
"8_1","8","HORSE","1","Kingdom","-1577888036325"
"9_1","9","HORSE","1","Kingdom","-2125343066514"
"10_1","10","HORSE","1","Kingdom","-1849345564191"
"11_1","11","HORSE","1","Kingdom","568333854388"
"12_1","12","HORSE","1","Kingdom","-469159202363"
"13_1","13","HORSE","1","Kingdom","-1200241903026"
