"id","entityA.id","entityA.type","entityB.id","entityB.type","since"
"20_0","20","Person","0","Kingdom","-215759336530"
"21_0","21","Person","0","Kingdom","-1296394222915"
"22_0","22","Person","0","Kingdom","-860364990082"
"23_1","23","Person","1","Kingdom","-1092246371211"
"24_1","24","Person","1","Kingdom","-1570348022256"
"25_1","25","Person","1","Kingdom","938777420453"
"26_1","26","Person","1","Kingdom","-1365610413510"
"27_1","27","Person","1","Kingdom","-1867746891875"
"28_1","28","Person","1","Kingdom","-1702399745097"
"29_1","29","Person","1","Kingdom","-2010055821014"
"30_1","30","Person","1","Kingdom","-1205007820749"
"31_2","31","Person","2","Kingdom","-2183332826884"
"32_2","32","Person","2","Kingdom","-401177900377"
"33_2","33","Person","2","Kingdom","302413062765"
"34_2","34","Person","2","Kingdom","291123659250"
"35_2","35","Person","2","Kingdom","-550081356312"
"36_3","36","Person","3","Kingdom","-1338306975527"
"37_3","37","Person","3","Kingdom","-1759005185220"
"38_3","38","Person","3","Kingdom","-1948434067650"
"39_3","39","Person","3","Kingdom","-108060711867"
"40_3","40","Person","3","Kingdom","-343433217018"
"41_3","41","Person","3","Kingdom","-466413837796"
"42_3","42","Person","3","Kingdom","808262119931"
"43_3","43","Person","3","Kingdom","167312760731"
"44_3","44","Person","3","Kingdom","-2101803048264"
"45_3","45","Person","3","Kingdom","-1753925510933"
"46_3","46","Person","3","Kingdom","-1460915969135"
"47_3","47","Person","3","Kingdom","215272539913"
"48_3","48","Person","3","Kingdom","-1062232008305"
"49_3","49","Person","3","Kingdom","-609091230491"
"50_4","50","Person","4","Kingdom","644701924976"
"51_5","51","Person","5","Kingdom","-1171065328575"
"52_5","52","Person","5","Kingdom","784900964162"
"53_5","53","Person","5","Kingdom","-379394667272"
"54_5","54","Person","5","Kingdom","-935608717710"
"55_5","55","Person","5","Kingdom","-2045003024646"
"56_5","56","Person","5","Kingdom","1014567434"
"57_5","57","Person","5","Kingdom","-1284318486928"
"58_5","58","Person","5","Kingdom","-1352877513069"
"59_5","59","Person","5","Kingdom","-1164133528496"
"60_5","60","Person","5","Kingdom","-1862673057831"
"61_5","61","Person","5","Kingdom","428747090368"
"62_5","62","Person","5","Kingdom","-1552135039347"
"63_5","63","Person","5","Kingdom","-1701980064420"
"64_5","64","Person","5","Kingdom","-2028175488304"
"65_5","65","Person","5","Kingdom","-519593072833"
"66_5","66","Person","5","Kingdom","434915079711"
"67_5","67","Person","5","Kingdom","-1259155225047"
"68_5","68","Person","5","Kingdom","841983757145"
"69_5","69","Person","5","Kingdom","-1820920733917"
"70_6","70","Person","6","Kingdom","48130640275"
"71_6","71","Person","6","Kingdom","-249323718785"
"72_6","72","Person","6","Kingdom","442325247054"
"73_6","73","Person","6","Kingdom","630075995521"
"74_6","74","Person","6","Kingdom","-1352444966885"
"75_6","75","Person","6","Kingdom","-327126029627"
"76_6","76","Person","6","Kingdom","768462751874"
"77_7","77","Person","7","Kingdom","-1114314432393"
"78_7","78","Person","7","Kingdom","194612074912"
"79_7","79","Person","7","Kingdom","-670362792372"
"80_7","80","Person","7","Kingdom","-1403845802616"
"81_7","81","Person","7","Kingdom","635301073387"
"82_7","82","Person","7","Kingdom","-357999582143"
"83_7","83","Person","7","Kingdom","-1694906139412"
"84_7","84","Person","7","Kingdom","-1467253973636"
"85_7","85","Person","7","Kingdom","-1971895153133"
"86_7","86","Person","7","Kingdom","-593407982637"
"87_7","87","Person","7","Kingdom","-87810803296"
"88_7","88","Person","7","Kingdom","-2183308382769"
"89_7","89","Person","7","Kingdom","-1601549405254"
"90_7","90","Person","7","Kingdom","798607445596"
"91_7","91","Person","7","Kingdom","-2075862872521"
"92_7","92","Person","7","Kingdom","-1999189449420"
"93_7","93","Person","7","Kingdom","-1196396011448"
"94_7","94","Person","7","Kingdom","-1672654051242"
"95_7","95","Person","7","Kingdom","-2133548078669"
"96_7","96","Person","7","Kingdom","-1662159492236"
"97_7","97","Person","7","Kingdom","-633075962245"
"98_7","98","Person","7","Kingdom","-1235990920359"
"99_7","99","Person","7","Kingdom","-680097523961"
