"id","entityA.id","entityA.type","entityB.id","entityB.type","since","until"
"11_32","11","Person","32","Guild","589167711703","862672051940"
"11_6","11","Person","6","Guild","-863065532286","785642326201"
"11_12","11","Person","12","Guild","-230361119973","35966769643"
"11_58","11","Person","58","Guild","675340466712","871837654688"
"11_0","11","Person","0","Guild","-420470530592","-217396363044"
"11_50","11","Person","50","Guild","-432194808989","546399111206"
"11_23","11","Person","23","Guild","-895194710538","-396661144410"
"11_87","11","Person","87","Guild","-1082767927851","-930590609970"
"11_8","11","Person","8","Guild","-1573383823479","859916971405"
"11_67","11","Person","67","Guild","883508250878","892222105584"
"11_39","11","Person","39","Guild","-2175668696763","-508155731692"
"1_6","1","Person","6","Guild","733343362859","738022595194"
"1_7","1","Person","7","Guild","-649233585641","259807106678"
"1_8","1","Person","8","Guild","-727870571100","-347192515279"
"1_9","1","Person","9","Guild","-1487005643118","-1238109936728"
"1_10","1","Person","10","Guild","-475193697641","690507249362"
"1_11","1","Person","11","Guild","-254950641296","278802581063"
"1_12","1","Person","12","Guild","329627924384","359058094735"
"1_13","1","Person","13","Guild","592066938962","844320926305"
"1_14","1","Person","14","Guild","-1455876169365","-1267872955263"
"1_43","1","Person","43","Guild","-1190206389223","228537731196"
"1_29","1","Person","29","Guild","-805880801149","-143977181814"
"1_27","1","Person","27","Guild","-1970802252953","-465106096755"
"1_30","1","Person","30","Guild","-438040905636","293835655621"
"1_60","1","Person","60","Guild","-222079127853","612288761581"
"1_59","1","Person","59","Guild","-758646850353","143398922146"
"1_71","1","Person","71","Guild","-154489883092","681521076078"
"1_64","1","Person","64","Guild","480709224907","913436593354"
"1_90","1","Person","90","Guild","-282061348020","874894507597"
"1_73","1","Person","73","Guild","-877750619597","-758808660900"
"1_68","1","Person","68","Guild","342066147683","729645365511"
"1_21","1","Person","21","Guild","-194409225819","-40491641879"
"1_52","1","Person","52","Guild","654340984075","890160449911"
"1_75","1","Person","75","Guild","-666806516293","-63656835528"
"1_63","1","Person","63","Guild","127675466980","380361438272"
"1_62","1","Person","62","Guild","95826504259","861711515264"
"1_92","1","Person","92","Guild","426983196949","816777440653"
"1_33","1","Person","33","Guild","-1695108619566","727339029403"
"1_91","1","Person","91","Guild","-264435577558","-184989458899"
"1_77","1","Person","77","Guild","-1952425189073","562336839379"
"1_93","1","Person","93","Guild","-581620302298","923386160903"
"1_53","1","Person","53","Guild","58171577186","571894241656"
"1_46","1","Person","46","Guild","-939725790282","614237136207"
"1_50","1","Person","50","Guild","-1062634217626","-545523745778"
"1_3","1","Person","3","Guild","-1016284609608","-895596953352"
"1_82","1","Person","82","Guild","-366891336043","297654986476"
"1_51","1","Person","51","Guild","-1310547662391","881410695269"
"1_89","1","Person","89","Guild","-1441542336146","-139335751704"
"1_72","1","Person","72","Guild","-2097502795942","-1017840556094"
"1_97","1","Person","97","Guild","-1823601772711","-629789045746"
"1_38","1","Person","38","Guild","-1558446944325","279644879467"
"1_86","1","Person","86","Guild","278054229106","680557583358"
"1_65","1","Person","65","Guild","305394058765","394755041777"
"1_76","1","Person","76","Guild","-1472082184843","-1445147807588"
"1_83","1","Person","83","Guild","-1838316210406","-806903410029"
"1_61","1","Person","61","Guild","554591914279","944510103742"
"1_55","1","Person","55","Guild","599761299603","605590671955"
"1_96","1","Person","96","Guild","-1530701052712","539658720419"
"1_20","1","Person","20","Guild","95997978153","163770975603"
"1_0","1","Person","0","Guild","-88377555478","842930623140"
"1_48","1","Person","48","Guild","-1238949447442","-739697185018"
"1_54","1","Person","54","Guild","-43050160103","214605504944"
"1_31","1","Person","31","Guild","-574119124174","-76918365546"
"1_87","1","Person","87","Guild","890469674627","938119192417"
"1_15","1","Person","15","Guild","845801103043","895045312402"
"1_88","1","Person","88","Guild","-1227293985856","166602931007"
"1_5","1","Person","5","Guild","35191706093","457677273754"
"1_66","1","Person","66","Guild","563302897537","700569782246"
"1_44","1","Person","44","Guild","-2038628821182","-1416905360557"
"2_15","2","Person","15","Guild","-115355448279","312096791456"
"2_16","2","Person","16","Guild","629036366083","633242662604"
"2_17","2","Person","17","Guild","617342078419","861289252357"
"2_18","2","Person","18","Guild","-1004693993335","625428226403"
"2_19","2","Person","19","Guild","-502459507071","-263858096219"
"2_90","2","Person","90","Guild","-1429454888600","-472477533210"
"2_38","2","Person","38","Guild","-348886460886","465159320509"
"2_78","2","Person","78","Guild","-1520212179301","-117479271236"
"2_8","2","Person","8","Guild","196380409677","905802116754"
"2_7","2","Person","7","Guild","-2057659710838","-1803468630926"
"2_85","2","Person","85","Guild","575231371388","639775821030"
"2_26","2","Person","26","Guild","890721104695","896122763473"
"2_44","2","Person","44","Guild","803943244980","940482196046"
"2_69","2","Person","69","Guild","-1335952805949","707062043313"
"2_54","2","Person","54","Guild","-1700276923331","-1183549060382"
"2_63","2","Person","63","Guild","-1990817348519","-1666561389254"
"2_40","2","Person","40","Guild","-1221396180563","-409955468172"
"2_37","2","Person","37","Guild","-1364327818335","-829143344667"
"2_33","2","Person","33","Guild","-278351149044","809031263278"
"2_11","2","Person","11","Guild","-188963251472","88875503136"
"2_52","2","Person","52","Guild","78734061943","179403635313"
"2_70","2","Person","70","Guild","305779687793","832227773377"
"2_1","2","Person","1","Guild","398584037588","621636790699"
"2_59","2","Person","59","Guild","-1009519322162","848257699324"
"2_0","2","Person","0","Guild","-1405209916430","-926167770540"
"2_88","2","Person","88","Guild","-1225111984408","550570468376"
"2_71","2","Person","71","Guild","-1572028305200","915462430893"
"2_91","2","Person","91","Guild","-2205804251055","-2200843588773"
"2_35","2","Person","35","Guild","-1710446765445","439365783246"
"2_84","2","Person","84","Guild","-643494569840","837128155845"
"2_29","2","Person","29","Guild","131882545611","469117560095"
"2_12","2","Person","12","Guild","144242613777","845599923104"
"2_47","2","Person","47","Guild","-9509427243","568568919854"
"2_28","2","Person","28","Guild","-1537640238919","-526733535506"
"2_80","2","Person","80","Guild","-547761491550","-89416955261"
"2_32","2","Person","32","Guild","368418756677","488072565424"
"2_83","2","Person","83","Guild","-1868828047077","526288937760"
"2_81","2","Person","81","Guild","565357476288","575188591387"
"2_58","2","Person","58","Guild","-2139273358349","528304419951"
"2_42","2","Person","42","Guild","-1161612491002","-391533898488"
"2_34","2","Person","34","Guild","-358616367605","800628470007"
"3_20","3","Person","20","Guild","-2180469015693","586997234683"
"3_21","3","Person","21","Guild","-1283192690977","-70128275206"
"3_47","3","Person","47","Guild","-915469695227","-386162296476"
"3_66","3","Person","66","Guild","-1762414065948","-222441693723"
"3_69","3","Person","69","Guild","-1528304659774","-30488565708"
"3_89","3","Person","89","Guild","-871941049168","777782078703"
"3_95","3","Person","95","Guild","-1245711128438","-635482075960"
"3_57","3","Person","57","Guild","-688172125857","580999210748"
"3_75","3","Person","75","Guild","-986388958992","-24069351085"
"3_74","3","Person","74","Guild","-291790128408","229940829427"
"3_94","3","Person","94","Guild","-698394772497","-500924904837"
"3_54","3","Person","54","Guild","-1272410808958","771389609393"
"3_1","3","Person","1","Guild","-2015400064214","394276266136"
"3_42","3","Person","42","Guild","-1659884732428","-532169677683"
"3_55","3","Person","55","Guild","-1791407806061","581756922757"
"3_67","3","Person","67","Guild","-1212496618416","-1128871045197"
"3_72","3","Person","72","Guild","-1829633149629","68355246095"
"3_68","3","Person","68","Guild","229329976463","832362506060"
"3_17","3","Person","17","Guild","-343650097005","-172599551640"
"3_38","3","Person","38","Guild","447267883252","682618532893"
"4_22","4","Person","22","Guild","588996655787","634775375316"
"4_23","4","Person","23","Guild","-1649650531759","141144088591"
"4_24","4","Person","24","Guild","-491713655899","866897569082"
"4_32","4","Person","32","Guild","-1396450152223","-22315650077"
"4_58","4","Person","58","Guild","-1655254545554","-766099298532"
"4_57","4","Person","57","Guild","-1481930949226","-294148199761"
"4_41","4","Person","41","Guild","341159228132","927542619404"
"4_15","4","Person","15","Guild","787469431242","814673888717"
"4_53","4","Person","53","Guild","304406873310","442994062262"
"4_7","4","Person","7","Guild","-1680576685186","140422423579"
"4_2","4","Person","2","Guild","-1378663738278","-873853636378"
"4_35","4","Person","35","Guild","-544382769568","345791241185"
"4_49","4","Person","49","Guild","-1748465676411","-110886748849"
"4_21","4","Person","21","Guild","-520823021765","-500048178179"
"4_73","4","Person","73","Guild","-672754793478","446802150657"
"4_8","4","Person","8","Guild","-488523656834","292497100037"
"4_5","4","Person","5","Guild","-1021212869732","691274336131"
"4_62","4","Person","62","Guild","-1180820557855","-907103052996"
"4_9","4","Person","9","Guild","-875966759350","-111253494413"
"4_43","4","Person","43","Guild","-1076639429933","592850954553"
"4_34","4","Person","34","Guild","-977880578374","671716010871"
"4_84","4","Person","84","Guild","397006631138","679495230984"
"4_44","4","Person","44","Guild","-826634150269","137254558741"
"4_56","4","Person","56","Guild","-1875244380704","-1398217716438"
"4_52","4","Person","52","Guild","-2157463018623","-1028105662265"
"4_74","4","Person","74","Guild","746491372153","790530205689"
"4_82","4","Person","82","Guild","-1497443020885","-1437003312013"
"4_88","4","Person","88","Guild","-673873188123","-537057510500"
"4_94","4","Person","94","Guild","-124079991706","872209476707"
"4_18","4","Person","18","Guild","525795095628","819158202578"
"5_25","5","Person","25","Guild","899655529057","922717720851"
"5_62","5","Person","62","Guild","-191181436110","416840439170"
"5_20","5","Person","20","Guild","-1147721154252","304552149546"
"5_43","5","Person","43","Guild","-499044666693","-367440719637"
"5_32","5","Person","32","Guild","783836679089","884555683434"
"5_82","5","Person","82","Guild","-737431778276","-289126613394"
"5_51","5","Person","51","Guild","30380263905","662475109473"
"5_98","5","Person","98","Guild","93601321939","840653447609"
"6_26","6","Person","26","Guild","-295620651560","846607228201"
"6_27","6","Person","27","Guild","-1953247403523","454014221176"
"6_28","6","Person","28","Guild","-373461869931","312825916446"
"6_29","6","Person","29","Guild","-1157362914163","-901830244447"
"6_17","6","Person","17","Guild","-270144482338","900851226516"
"6_6","6","Person","6","Guild","-1000059979720","356738084735"
"6_55","6","Person","55","Guild","-1085711876295","-249869459546"
"6_9","6","Person","9","Guild","596750334033","855236868073"
"6_50","6","Person","50","Guild","-161960213861","340195124095"
"6_25","6","Person","25","Guild","-1683793939042","900202417775"
"6_39","6","Person","39","Guild","-1378514337","540602452405"
"6_60","6","Person","60","Guild","-498223091326","-207309587033"
"6_68","6","Person","68","Guild","-2134843025743","-830798398798"
"6_89","6","Person","89","Guild","-1984848255314","-1638750244723"
"6_90","6","Person","90","Guild","-1619271493747","-246201686228"
"6_45","6","Person","45","Guild","122849443980","295662365803"
"6_51","6","Person","51","Guild","328965325404","731413195952"
"6_75","6","Person","75","Guild","638776049545","698968403530"
"6_2","6","Person","2","Guild","-399865941510","31630270429"
"6_49","6","Person","49","Guild","135921902814","281769050394"
"6_77","6","Person","77","Guild","-30578784442","277548880797"
"6_54","6","Person","54","Guild","-231945136216","484951707049"
"6_30","6","Person","30","Guild","-1256182023575","-894992388305"
"6_16","6","Person","16","Guild","545988899164","882878916026"
"6_52","6","Person","52","Guild","698850752999","778853912875"
"6_69","6","Person","69","Guild","586137077330","846585022612"
"6_61","6","Person","61","Guild","-848559067058","704229265121"
"6_94","6","Person","94","Guild","-1810695904361","832594638975"
"6_22","6","Person","22","Guild","-415542516216","632448883765"
"6_32","6","Person","32","Guild","500984893367","852316088456"
"6_1","6","Person","1","Guild","-1308719588895","-1030777000025"
"6_97","6","Person","97","Guild","230356653053","414426550244"
"7_30","7","Person","30","Guild","685251937728","752556613783"
"7_31","7","Person","31","Guild","-1125064614719","342898841724"
"7_32","7","Person","32","Guild","-1302893389921","-103689287482"
"7_33","7","Person","33","Guild","460147883337","468156484771"
"7_34","7","Person","34","Guild","-130441248076","34418674715"
"7_35","7","Person","35","Guild","-299191802741","30220791018"
"7_36","7","Person","36","Guild","-1644674267715","-698934131725"
"7_37","7","Person","37","Guild","-1600729282467","304957506756"
"7_38","7","Person","38","Guild","-594836024834","107042246369"
"7_39","7","Person","39","Guild","2342994268","328553350269"
"7_40","7","Person","40","Guild","62142971270","946336380134"
"7_41","7","Person","41","Guild","-1994284291576","-707877229585"
"7_42","7","Person","42","Guild","439630860680","592175588182"
"7_43","7","Person","43","Guild","-124685193918","452044458717"
"7_44","7","Person","44","Guild","-1380767660347","776289409072"
"7_45","7","Person","45","Guild","-1106313728965","-1027302283145"
"7_46","7","Person","46","Guild","-1308068047085","-2141610829"
"7_47","7","Person","47","Guild","-2074604637648","-430648436760"
"7_24","7","Person","24","Guild","-1962621938835","143119452875"
"7_72","7","Person","72","Guild","904419958930","930145984889"
"7_96","7","Person","96","Guild","-951334103815","-628216742162"
"7_77","7","Person","77","Guild","-525530576555","-27937819014"
"7_19","7","Person","19","Guild","25300960495","698850804125"
"7_88","7","Person","88","Guild","130740732255","144105663404"
"7_4","7","Person","4","Guild","-483610042902","589267658699"
"7_18","7","Person","18","Guild","622613799586","689883443585"
"7_68","7","Person","68","Guild","-360855285659","-244616223396"
"7_81","7","Person","81","Guild","-1199374423931","452313110724"
"7_95","7","Person","95","Guild","-783827970885","676804226433"
"7_61","7","Person","61","Guild","-1212969559344","805412106952"
"7_51","7","Person","51","Guild","-395541262458","538188654533"
"7_69","7","Person","69","Guild","-1483064061355","-207089755136"
"7_60","7","Person","60","Guild","-1148633212202","-1033385976632"
"7_82","7","Person","82","Guild","508848503495","689926267717"
"7_66","7","Person","66","Guild","17930741686","672878685719"
"7_83","7","Person","83","Guild","-533029975284","-303760291526"
"7_54","7","Person","54","Guild","-588239407570","192678747558"
"7_64","7","Person","64","Guild","72588769450","793214040147"
"7_23","7","Person","23","Guild","-1832003737933","517978266038"
"7_22","7","Person","22","Guild","-985591054086","662533520642"
"7_29","7","Person","29","Guild","-1042644430068","228278085517"
"7_2","7","Person","2","Guild","-919933403399","-140412464449"
"7_86","7","Person","86","Guild","332713626878","799030852161"
"7_6","7","Person","6","Guild","373844813488","753456344724"
"7_49","7","Person","49","Guild","-595826558994","-46161410172"
"7_97","7","Person","97","Guild","-1675111677047","-1367981105525"
"7_27","7","Person","27","Guild","-1290542673290","625842917188"
"7_9","7","Person","9","Guild","-198089497435","-169515648675"
"7_1","7","Person","1","Guild","-1125121235410","-831429581957"
"7_48","7","Person","48","Guild","-1398200442957","849788320615"
"7_85","7","Person","85","Guild","-1942568564850","-1662404678443"
"7_55","7","Person","55","Guild","-1772475944079","694679905060"
"7_56","7","Person","56","Guild","166710466379","869216974212"
"7_67","7","Person","67","Guild","854667311469","868266639147"
"7_25","7","Person","25","Guild","801786379804","815392983802"
"7_58","7","Person","58","Guild","632094003076","761731243235"
"7_63","7","Person","63","Guild","772699337289","823347309605"
"7_71","7","Person","71","Guild","-969860017431","516002553081"
"7_8","7","Person","8","Guild","-980260961947","-853797514575"
"7_12","7","Person","12","Guild","-1909275541872","655386495388"
"7_98","7","Person","98","Guild","804751976923","943810230045"
"7_65","7","Person","65","Guild","316363249025","465814672732"
"7_76","7","Person","76","Guild","815172329588","860910048437"
"7_7","7","Person","7","Guild","-193379682696","346995363275"
"7_17","7","Person","17","Guild","818538521055","841170783801"
"7_80","7","Person","80","Guild","-906446574835","-519188007744"
"7_14","7","Person","14","Guild","-1326446546546","-112092961212"
"7_13","7","Person","13","Guild","555954941872","664354301414"
"7_78","7","Person","78","Guild","-1774719094427","-1479009577326"
"7_70","7","Person","70","Guild","-47054870059","164886627339"
"7_21","7","Person","21","Guild","213098278087","359993843802"
"7_91","7","Person","91","Guild","-1312437880116","-1083359718945"
"7_26","7","Person","26","Guild","-845004945139","165727834691"
"7_79","7","Person","79","Guild","800214645209","861820295400"
"7_50","7","Person","50","Guild","-1597496423567","-251053904014"
"7_75","7","Person","75","Guild","-136363386059","246028446104"
"7_89","7","Person","89","Guild","-1501647465738","519968385886"
"7_53","7","Person","53","Guild","903789787502","916055049699"
"7_87","7","Person","87","Guild","89218516451","827008289824"
"7_90","7","Person","90","Guild","-1509377952124","-506028643405"
"7_57","7","Person","57","Guild","-1703815778717","-862477586994"
"7_73","7","Person","73","Guild","726868057442","935222749299"
"7_11","7","Person","11","Guild","-235494646219","459998169389"
"7_3","7","Person","3","Guild","814418070498","938813218467"
"7_74","7","Person","74","Guild","-1949122733595","-600856247202"
"7_16","7","Person","16","Guild","691256417285","893283179463"
"8_48","8","Person","48","Guild","-111726272058","649329372759"
"8_49","8","Person","49","Guild","-1904603221276","344788397542"
"8_50","8","Person","50","Guild","919165289633","920484332432"
"8_51","8","Person","51","Guild","-2124595854315","-345013107048"
"8_52","8","Person","52","Guild","751503973656","845803264586"
"8_53","8","Person","53","Guild","-866751939528","-470903442256"
"8_54","8","Person","54","Guild","-1615496351998","-795755883426"
"8_39","8","Person","39","Guild","-287441724128","732044571081"
"8_79","8","Person","79","Guild","-1311341327443","707588719532"
"8_35","8","Person","35","Guild","-1844233563575","-1224447077394"
"8_44","8","Person","44","Guild","-180897406915","639751192622"
"8_80","8","Person","80","Guild","-473077085189","-148976532423"
"8_37","8","Person","37","Guild","753247714434","867250101042"
"8_57","8","Person","57","Guild","916141556557","933581824072"
"8_16","8","Person","16","Guild","-984301893006","121581205212"
"8_86","8","Person","86","Guild","434375180574","817568838741"
"8_92","8","Person","92","Guild","479613996459","483850129407"
"8_40","8","Person","40","Guild","-221458398023","896559480118"
"8_3","8","Person","3","Guild","-1243200700450","844025529688"
"8_45","8","Person","45","Guild","-1738244975529","-1462327040350"
"8_76","8","Person","76","Guild","-809698070715","-364043099317"
"8_59","8","Person","59","Guild","404595524025","819213114455"
"8_58","8","Person","58","Guild","-800599741202","-669222645619"
"8_13","8","Person","13","Guild","-651369635410","817793180001"
"8_84","8","Person","84","Guild","368431541765","762140403252"
"8_15","8","Person","15","Guild","-790856569521","-448144250119"
"8_66","8","Person","66","Guild","-247008276810","-145733904127"
"8_7","8","Person","7","Guild","-249940800934","639060821199"
"8_47","8","Person","47","Guild","-1897458585241","-1808545246894"
"8_87","8","Person","87","Guild","-441599231324","824550482033"
"8_23","8","Person","23","Guild","-1358470004101","-850397004479"
"8_26","8","Person","26","Guild","325704455733","937187270602"
"8_81","8","Person","81","Guild","-786291723145","-630227481071"
"8_41","8","Person","41","Guild","-53024362335","21375127890"
"8_42","8","Person","42","Guild","-1833100300484","586847803023"
"8_85","8","Person","85","Guild","-1171358932492","897779014176"
"8_64","8","Person","64","Guild","-351516292949","721278980992"
"8_8","8","Person","8","Guild","-78410819020","-69324865748"
"8_90","8","Person","90","Guild","939103758084","946210613639"
"8_71","8","Person","71","Guild","-137642215192","760450032548"
"8_2","8","Person","2","Guild","-1572021594308","881588345562"
"8_94","8","Person","94","Guild","-1482941580130","590365435686"
"8_91","8","Person","91","Guild","-934169503129","-352400549486"
"8_74","8","Person","74","Guild","-698392094925","-33315040631"
"8_38","8","Person","38","Guild","-368371452795","150373838308"
"8_60","8","Person","60","Guild","-1854039844116","-84140703437"
"8_78","8","Person","78","Guild","-380304592629","600920718115"
"8_63","8","Person","63","Guild","302452189827","858297101006"
"8_34","8","Person","34","Guild","-1766865550108","740067206225"
"8_20","8","Person","20","Guild","767916436883","838366678552"
"8_12","8","Person","12","Guild","-1077234062310","-1012032645404"
"8_31","8","Person","31","Guild","-2001685048704","-276331879435"
"8_28","8","Person","28","Guild","251684893669","711212131309"
"9_55","9","Person","55","Guild","356060056407","605946772913"
"9_56","9","Person","56","Guild","-2201509252206","275379906699"
"9_57","9","Person","57","Guild","-1052325214246","-481236913960"
"9_2","9","Person","2","Guild","850234957952","867035323530"
"9_41","9","Person","41","Guild","466760426761","572146558061"
"9_93","9","Person","93","Guild","642301226915","907895738200"
"9_97","9","Person","97","Guild","-1126251865271","-397112079060"
"9_58","9","Person","58","Guild","-678041549570","776142269208"
"9_36","9","Person","36","Guild","-723522211972","216046090874"
"9_70","9","Person","70","Guild","-1459543116153","-589566125659"
"9_87","9","Person","87","Guild","-1628005903162","-1085256350505"
"9_72","9","Person","72","Guild","-1204242998560","648122750327"
"9_85","9","Person","85","Guild","715668791180","782495977104"
"9_91","9","Person","91","Guild","-756372634073","513131016089"
"9_28","9","Person","28","Guild","-1634515980131","801936850951"
"9_52","9","Person","52","Guild","-858268779452","-435366550763"
"9_67","9","Person","67","Guild","-2000504076815","-434934667374"
"9_33","9","Person","33","Guild","-31932496714","203028168391"
"9_0","9","Person","0","Guild","-82979699711","650494272815"
"9_19","9","Person","19","Guild","-1469833091414","-1138355815855"
"9_77","9","Person","77","Guild","-281609431301","-60376586880"
"9_18","9","Person","18","Guild","-1574214226015","-882845715931"
"9_21","9","Person","21","Guild","552240973648","801182367206"
"9_40","9","Person","40","Guild","-917104548979","-513430738936"
"9_78","9","Person","78","Guild","-114264067096","371305797985"
"9_73","9","Person","73","Guild","-945891419621","712195016299"
"9_68","9","Person","68","Guild","614556915504","803722219177"
"10_58","10","Person","58","Guild","287164143321","638375827104"
"10_59","10","Person","59","Guild","-696539964379","-414172391805"
"10_60","10","Person","60","Guild","-1668379260380","-1182756201310"
"10_61","10","Person","61","Guild","736167190507","861511948877"
"10_62","10","Person","62","Guild","-1757266412221","-1121109896709"
"10_63","10","Person","63","Guild","199956201603","665819280102"
"10_64","10","Person","64","Guild","-1940779587474","434054200402"
"10_65","10","Person","65","Guild","-699000803652","20101104934"
"10_66","10","Person","66","Guild","-1113558307701","-434060738072"
"10_67","10","Person","67","Guild","-463664921520","427422441923"
"10_68","10","Person","68","Guild","-1650529430238","-44767478833"
"10_69","10","Person","69","Guild","814899560178","833354757018"
"10_70","10","Person","70","Guild","-388744032794","235321706308"
"10_71","10","Person","71","Guild","-1013156004742","-724640097821"
"10_72","10","Person","72","Guild","-427429928945","-102904239833"
"10_73","10","Person","73","Guild","502832998627","608064860474"
"10_74","10","Person","74","Guild","230529952052","470293195672"
"10_75","10","Person","75","Guild","390456586059","673245197182"
"10_76","10","Person","76","Guild","-656699119391","-374511826346"
"10_77","10","Person","77","Guild","-1095509735592","871575850762"
"10_78","10","Person","78","Guild","864310361727","925141049201"
"10_79","10","Person","79","Guild","-1864150732819","-1619816252841"
"10_80","10","Person","80","Guild","-1157269916456","-827942896235"
"10_81","10","Person","81","Guild","-187469337077","491688609835"
"10_82","10","Person","82","Guild","-75315501363","849102886853"
"10_83","10","Person","83","Guild","876276339842","924069968266"
"10_84","10","Person","84","Guild","-606228949315","39159619533"
"10_85","10","Person","85","Guild","-1483646574584","-736960452566"
"10_86","10","Person","86","Guild","-1806792905349","-1330537200166"
"10_87","10","Person","87","Guild","-2102792228459","-782848859566"
"10_88","10","Person","88","Guild","262832000868","446206351208"
"10_89","10","Person","89","Guild","-949687028211","784429615924"
"10_90","10","Person","90","Guild","-470487854821","377604411735"
"10_91","10","Person","91","Guild","-1358656868969","-994053849783"
"10_3","10","Person","3","Guild","327407683978","439926437435"
