"id","entityA.id","entityA.type","entityB.id","entityB.type","since"
"16_69","16","Person","69","Person","-1764581643105"
"61_69","61","Person","69","Person","-575711110475"
"21_69","21","Person","69","Person","-290219652256"
"20_69","20","Person","69","Person","-1056225318293"
"62_69","62","Person","69","Person","-1430123047620"
"16_70","16","Person","70","Person","-1597262485454"
"13_70","13","Person","70","Person","260221089822"
"15_70","15","Person","70","Person","-856286464063"
"11_70","11","Person","70","Person","-1206467180496"
"5_70","5","Person","70","Person","-1656863115941"
"19_71","19","Person","71","Person","-1138118512293"
"3_71","3","Person","71","Person","11021040588"
"42_71","42","Person","71","Person","-602542125133"
"36_71","36","Person","71","Person","744062725801"
"37_71","37","Person","71","Person","-1592638445982"
"64_72","64","Person","72","Person","89985827419"
"30_72","30","Person","72","Person","621256086034"
"38_72","38","Person","72","Person","-1076277065810"
"16_72","16","Person","72","Person","-1269198563362"
"32_72","32","Person","72","Person","-639279178225"
"18_73","18","Person","73","Person","661844864220"
"19_73","19","Person","73","Person","191944138221"
"39_73","39","Person","73","Person","-1845201707744"
"36_73","36","Person","73","Person","-1573647279241"
"10_73","10","Person","73","Person","437643530048"
"16_74","16","Person","74","Person","-1933997891909"
"17_74","17","Person","74","Person","-387558730329"
"29_74","29","Person","74","Person","-2163222369916"
"39_74","39","Person","74","Person","285131583905"
"62_74","62","Person","74","Person","-1351403415759"
"15_75","15","Person","75","Person","-728663402169"
"51_75","51","Person","75","Person","210468587468"
"57_75","57","Person","75","Person","236939431815"
"59_75","59","Person","75","Person","160930911456"
"31_75","31","Person","75","Person","-1463568512707"
"70_76","70","Person","76","Person","918933980401"
"56_76","56","Person","76","Person","-2173023462546"
"7_76","7","Person","76","Person","-1422007666753"
"43_76","43","Person","76","Person","674822639325"
"21_76","21","Person","76","Person","-1423508606896"
"67_77","67","Person","77","Person","459697867554"
"8_77","8","Person","77","Person","-242147822487"
"74_77","74","Person","77","Person","-652758920051"
"21_77","21","Person","77","Person","-1218882784248"
"68_77","68","Person","77","Person","699430873561"
"16_78","16","Person","78","Person","-337960083932"
"1_78","1","Person","78","Person","901472405531"
"12_78","12","Person","78","Person","-399428871948"
"75_78","75","Person","78","Person","744944950727"
"11_78","11","Person","78","Person","-1858609109317"
"30_79","30","Person","79","Person","639379707087"
"57_79","57","Person","79","Person","-1562333024872"
"20_79","20","Person","79","Person","-188709897831"
"5_79","5","Person","79","Person","-695156735190"
"10_79","10","Person","79","Person","-179700588245"
"28_80","28","Person","80","Person","-191121196392"
"44_80","44","Person","80","Person","-67589683542"
"4_80","4","Person","80","Person","-2039730117689"
"20_80","20","Person","80","Person","-1833526081041"
"47_80","47","Person","80","Person","56730670097"
"67_81","67","Person","81","Person","-991131815895"
"17_81","17","Person","81","Person","781641935203"
"6_81","6","Person","81","Person","-1419660567176"
"10_81","10","Person","81","Person","-387841966197"
"47_81","47","Person","81","Person","-1813920450572"
"13_82","13","Person","82","Person","-129040781772"
"19_82","19","Person","82","Person","464591953641"
"2_82","2","Person","82","Person","-1959875295335"
"10_82","10","Person","82","Person","933019580221"
"31_82","31","Person","82","Person","-1754720391053"
"0_83","0","Person","83","Person","-409352831907"
"28_83","28","Person","83","Person","-101685028262"
"3_83","3","Person","83","Person","-356035051689"
"2_83","2","Person","83","Person","-1351903368470"
"11_83","11","Person","83","Person","-540050540944"
"16_84","16","Person","84","Person","-432957354658"
"13_84","13","Person","84","Person","-2096105779578"
"47_84","47","Person","84","Person","-970829469659"
"20_84","20","Person","84","Person","-902643686300"
"73_84","73","Person","84","Person","-724678868825"
"18_85","18","Person","85","Person","140985806218"
"58_85","58","Person","85","Person","854272897935"
"59_85","59","Person","85","Person","-15396312385"
"79_85","79","Person","85","Person","-1651685493980"
"5_85","5","Person","85","Person","-2154634234247"
"16_86","16","Person","86","Person","559257205217"
"12_86","12","Person","86","Person","-582393291998"
"38_86","38","Person","86","Person","-927318177772"
"56_86","56","Person","86","Person","-1823737390930"
"15_86","15","Person","86","Person","-1515471983945"
"16_87","16","Person","87","Person","-1958465667102"
"61_87","61","Person","87","Person","-1615229200896"
"57_87","57","Person","87","Person","129359878044"
"78_87","78","Person","87","Person","-602233894609"
"5_87","5","Person","87","Person","-683673151454"
"84_88","84","Person","88","Person","-1391919430071"
"60_88","60","Person","88","Person","-1082050692124"
"39_88","39","Person","88","Person","-1012129956997"
"16_88","16","Person","88","Person","479159885962"
"5_88","5","Person","88","Person","-1597362444175"
"2_89","2","Person","89","Person","-1069251414536"
"44_89","44","Person","89","Person","-2076880703571"
"21_89","21","Person","89","Person","-402858715092"
"6_89","6","Person","89","Person","524398834690"
"63_89","63","Person","89","Person","-1066947935751"
"32_90","32","Person","90","Person","-1262435641010"
"69_90","69","Person","90","Person","-389123419336"
"61_90","61","Person","90","Person","794011573158"
"65_90","65","Person","90","Person","709328336214"
"63_90","63","Person","90","Person","-1767929790814"
"31_91","31","Person","91","Person","-1289428486187"
"22_91","22","Person","91","Person","-614179906638"
"79_91","79","Person","91","Person","-1485619318314"
"20_91","20","Person","91","Person","-238946319273"
"5_91","5","Person","91","Person","-867724156550"
"64_92","64","Person","92","Person","662334041633"
"19_92","19","Person","92","Person","-1773067548337"
"2_92","2","Person","92","Person","-1951245594957"
"90_92","90","Person","92","Person","599543104298"
"56_92","56","Person","92","Person","924764702539"
"17_93","17","Person","93","Person","504328376160"
"76_93","76","Person","93","Person","823239985119"
"72_93","72","Person","93","Person","-360686105837"
"4_93","4","Person","93","Person","-1836794085050"
"37_93","37","Person","93","Person","-1533041825860"
"85_94","85","Person","94","Person","-419836340756"
"70_94","70","Person","94","Person","-1202313975565"
"13_94","13","Person","94","Person","-1141311846761"
"8_94","8","Person","94","Person","599704310040"
"6_94","6","Person","94","Person","910098405681"
"30_95","30","Person","95","Person","-197342773916"
"36_95","36","Person","95","Person","645325149292"
"79_95","79","Person","95","Person","-2041434492768"
"31_95","31","Person","95","Person","-1583349687676"
"5_95","5","Person","95","Person","149952059674"
"19_96","19","Person","96","Person","388323258869"
"3_96","3","Person","96","Person","456386678019"
"55_96","55","Person","96","Person","487847853997"
"36_96","36","Person","96","Person","824310701172"
"5_96","5","Person","96","Person","171663161048"
"80_97","80","Person","97","Person","-2163415104951"
"19_97","19","Person","97","Person","-991804231751"
"12_97","12","Person","97","Person","-477059670212"
"18_97","18","Person","97","Person","-2097859782602"
"5_97","5","Person","97","Person","-1469064721478"
"81_98","81","Person","98","Person","-410908387403"
"86_98","86","Person","98","Person","-1192169257835"
"22_98","22","Person","98","Person","663955376582"
"72_98","72","Person","98","Person","471633026918"
"5_98","5","Person","98","Person","-2050049998082"
"16_99","16","Person","99","Person","57901691200"
"81_99","81","Person","99","Person","-2060761149835"
"60_99","60","Person","99","Person","-2056750648866"
"62_99","62","Person","99","Person","-1965582857517"
"10_99","10","Person","99","Person","-922607988960"
"id","entityA.id","entityA.type","entityB.id","entityB.type","since"
"0_5","0","Person","5","Person","763689249114"
"1_5","1","Person","5","Person","678799064473"
"2_5","2","Person","5","Person","727458376473"
"3_5","3","Person","5","Person","431726822210"
"4_5","4","Person","5","Person","-160376582663"
"0_6","0","Person","6","Person","-864154094796"
"3_6","3","Person","6","Person","-1793965832133"
"2_6","2","Person","6","Person","-1164211500029"
"4_6","4","Person","6","Person","-1726611358883"
"5_6","5","Person","6","Person","-289766544905"
"0_7","0","Person","7","Person","-726546452107"
"3_7","3","Person","7","Person","-415158342623"
"6_7","6","Person","7","Person","-1756607205559"
"4_7","4","Person","7","Person","711371365479"
"5_7","5","Person","7","Person","933477918381"
"1_8","1","Person","8","Person","-1361107261843"
"3_8","3","Person","8","Person","714253693356"
"7_8","7","Person","8","Person","-1511298814269"
"6_8","6","Person","8","Person","516177522255"
"4_8","4","Person","8","Person","75594823654"
"0_9","0","Person","9","Person","-551668154908"
"2_9","2","Person","9","Person","251107850412"
"8_9","8","Person","9","Person","-1024849342020"
"4_9","4","Person","9","Person","-1548498527729"
"5_9","5","Person","9","Person","-915947592701"
"0_10","0","Person","10","Person","-286008046956"
"9_10","9","Person","10","Person","-790478080797"
"6_10","6","Person","10","Person","-1253557310358"
"4_10","4","Person","10","Person","-606502103125"
"5_10","5","Person","10","Person","-763292067956"
"9_11","9","Person","11","Person","-1380849198789"
"8_11","8","Person","11","Person","71082471016"
"6_11","6","Person","11","Person","-2083442413809"
"4_11","4","Person","11","Person","-1437304136504"
"10_11","10","Person","11","Person","-1380621527016"
"9_12","9","Person","12","Person","-1430814039209"
"8_12","8","Person","12","Person","-54818884810"
"6_12","6","Person","12","Person","433296771795"
"10_12","10","Person","12","Person","-1110393195818"
"5_12","5","Person","12","Person","-1106393079002"
"0_13","0","Person","13","Person","-1303205913809"
"3_13","3","Person","13","Person","-1741161631279"
"6_13","6","Person","13","Person","-1646688243088"
"4_13","4","Person","13","Person","-836890687382"
"5_13","5","Person","13","Person","42998980031"
"3_14","3","Person","14","Person","-1441438618583"
"9_14","9","Person","14","Person","908631212058"
"6_14","6","Person","14","Person","-1905962772654"
"4_14","4","Person","14","Person","-192897035889"
"10_14","10","Person","14","Person","-1499817643314"
"14_15","14","Person","15","Person","-1407964447845"
"3_15","3","Person","15","Person","405224751738"
"7_15","7","Person","15","Person","-1006268021389"
"6_15","6","Person","15","Person","-526943675469"
"5_15","5","Person","15","Person","177989714853"
"13_16","13","Person","16","Person","-1918708357403"
"6_16","6","Person","16","Person","-385621799048"
"5_16","5","Person","16","Person","676062893349"
"4_16","4","Person","16","Person","-2106723789139"
"10_16","10","Person","16","Person","204751927945"
"16_17","16","Person","17","Person","-56671499991"
"12_17","12","Person","17","Person","-1433283343464"
"7_17","7","Person","17","Person","-1289171465908"
"8_17","8","Person","17","Person","-2136279572482"
"10_17","10","Person","17","Person","-449706529383"
"15_18","15","Person","18","Person","-1401909724417"
"17_18","17","Person","18","Person","-990522785662"
"6_18","6","Person","18","Person","-241571973743"
"9_18","9","Person","18","Person","-1514837921499"
"14_18","14","Person","18","Person","224726268021"
"15_19","15","Person","19","Person","-1436491162734"
"3_19","3","Person","19","Person","-1148958964930"
"9_19","9","Person","19","Person","643937226673"
"5_19","5","Person","19","Person","-1425818480462"
"10_19","10","Person","19","Person","295417991742"
"5_20","5","Person","20","Person","-436879101035"
"9_20","9","Person","20","Person","-1498246338770"
"6_20","6","Person","20","Person","47908216682"
"4_20","4","Person","20","Person","-471403761789"
"10_20","10","Person","20","Person","-258637825987"
"13_21","13","Person","21","Person","-1420730949811"
"8_21","8","Person","21","Person","-1106994878521"
"6_21","6","Person","21","Person","-276920782540"
"4_21","4","Person","21","Person","-1272505693495"
"10_21","10","Person","21","Person","436332120180"
"15_22","15","Person","22","Person","-410239334469"
"17_22","17","Person","22","Person","-1852982454732"
"3_22","3","Person","22","Person","134256285717"
"9_22","9","Person","22","Person","185056069101"
"6_22","6","Person","22","Person","-888297149190"
"14_23","14","Person","23","Person","-1405411456322"
"17_23","17","Person","23","Person","-868688064657"
"3_23","3","Person","23","Person","-1930364791061"
"8_23","8","Person","23","Person","-1312250722093"
"5_23","5","Person","23","Person","-1637220834510"
"19_24","19","Person","24","Person","33195221639"
"8_24","8","Person","24","Person","643708905982"
"9_24","9","Person","24","Person","340067436055"
"21_24","21","Person","24","Person","-1828337793272"
"10_24","10","Person","24","Person","-515889240823"
"17_25","17","Person","25","Person","597686449641"
"13_25","13","Person","25","Person","539574061245"
"6_25","6","Person","25","Person","-602972348346"
"11_25","11","Person","25","Person","-1358098191203"
"5_25","5","Person","25","Person","-753692169168"
"15_26","15","Person","26","Person","-1847587460607"
"24_26","24","Person","26","Person","-1367112879337"
"6_26","6","Person","26","Person","-469717233927"
"4_26","4","Person","26","Person","923652806842"
"10_26","10","Person","26","Person","-1178912031961"
"15_27","15","Person","27","Person","798667215625"
"3_27","3","Person","27","Person","-1398474659457"
"6_27","6","Person","27","Person","-1389658893250"
"5_27","5","Person","27","Person","531030308738"
"10_27","10","Person","27","Person","-177523296643"
"12_28","12","Person","28","Person","-956525516596"
"23_28","23","Person","28","Person","-1548458689076"
"9_28","9","Person","28","Person","-233749332688"
"6_28","6","Person","28","Person","-774472915391"
"11_28","11","Person","28","Person","297207258060"
"16_29","16","Person","29","Person","-423598119387"
"14_29","14","Person","29","Person","-2079589410353"
"24_29","24","Person","29","Person","-41052419297"
"9_29","9","Person","29","Person","-932133135544"
"10_29","10","Person","29","Person","-1167378579842"
"0_30","0","Person","30","Person","-163577841969"
"14_30","14","Person","30","Person","273622241319"
"25_30","25","Person","30","Person","-957861822169"
"9_30","9","Person","30","Person","-1360022222166"
"11_30","11","Person","30","Person","-1704221028593"
"16_31","16","Person","31","Person","-176869405864"
"3_31","3","Person","31","Person","-776040969748"
"5_31","5","Person","31","Person","-1118158366991"
"26_31","26","Person","31","Person","623303871678"
"10_31","10","Person","31","Person","733793818387"
"15_32","15","Person","32","Person","-1354757274060"
"3_32","3","Person","32","Person","393751598203"
"23_32","23","Person","32","Person","-926388108946"
"9_32","9","Person","32","Person","-1818434632281"
"11_32","11","Person","32","Person","577962706490"
"14_33","14","Person","33","Person","221956976755"
"3_33","3","Person","33","Person","-1646681054893"
"23_33","23","Person","33","Person","-953561115966"
"20_33","20","Person","33","Person","-2025828050903"
"26_33","26","Person","33","Person","-488819435578"
"32_34","32","Person","34","Person","-2111926532671"
"30_34","30","Person","34","Person","-977334439065"
"3_34","3","Person","34","Person","-784913209724"
"18_34","18","Person","34","Person","814651153457"
"28_34","28","Person","34","Person","-1863932465231"
"28_35","28","Person","35","Person","-1243395980041"
"30_35","30","Person","35","Person","-205944451549"
"12_35","12","Person","35","Person","-1475051013146"
